"DC_ID","ADDR_LN1_TXT","ADDR_LN2_TXT","ADDR_LN3_TXT","CITY_NM","CNTY_NM","ST_PROV_CD","PSTL_CD","CTRY_CD","PHN_NBR","LATITUDE","LONGITUDE","OPR_STRT_TM","OPR_END_TM","CRT_USER_ID","CRT_DTTM","LST_UPDT_USER_ID","LST_UPDT_DTTM"
"2516","204 S. GALENA",,,ASPEN,,CO,"81611",US,"920-9834",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2518","300 SOUTH 24TH STREET WEST",,,BILLINGS,,MT,"59102",US,"655-9510",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2520","8405 PARK MEADOWS CENTER DR",,,LONE TREE,,CO,"80124",US,"792-5370",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2522","2901 BROOKS ST",,,MISSOULA,,MT,"59801",US,"728-1738",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2523","2300 E. 17TH STREET",,,IDAHO FALLS,,ID,"83404",US,"552-6430",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2524","350 N MILWAUKEE ST",,,BOISE,,ID,"83704",US,"672-8634",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2526","1620 N 19TH AVE",,,BOZEMAN,,MT,"59718",US,"556-8308",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2529","7301 So. Santa Fe Drive",,,LITTLETON,,CO,"80120",US,"283-1049",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2541","1710 Briargate Blvd",,,COLORADO SPRINGS,,CO,"80920",US,"531-0303",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2542","500 16th Street",,,DENVER,,CO,"80202",US,"825-7500",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2543","1 W Flatiron Cir",,,BROOMFIELD,,CO,"80021",US,"404-9653",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2603","346 GREAT NORTHEN MALL",,,NORTH OLMSTED,,OH,"44070",US,"734-5511",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2615","820 SOUTHPARK CTR",,,STRONGSVILLE,,OH,"44136-9323",US,"846-8110",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2750","1450 ALA MOANA BLVD",,,HONOLULU,,HI,"96814",US,"949-1933",,,2013-01-01 14:00:00,2013-01-01 03:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2756","3750 WAILEA ALANUI DR",,,MAUI,,HI,"96753",US,"879-3431",,,2013-01-01 14:00:00,2013-01-01 03:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2760","17304 Davenport Street",,,OMAHA,,NE,"68118",US,"289-1822",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2801","1222 Lloyd Ctr",,,PORTLAND,,OR,"97232-1301",US,"281-2651",,,2013-01-01 11:00:00,2013-01-01 23:59:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2805","9677 SW WASHINGTON SQUARE RD",,,TIGARD,,OR,"97223",US,"684-8838",,,2013-01-01 11:00:00,2013-01-01 23:59:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2806","700 S.W. 5th Avenue",,,PORTLAND,,OR,"97204-2003",US,"222-1402",,,2013-01-01 11:00:00,2013-01-01 23:59:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2809","1600 N Riverside Ave",,,MEDFORD,,OR,"97501-4652",US,"245-1168",,,2013-01-01 11:00:00,2013-01-01 23:59:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2820","219 VALLEY RIVER CTR",,,EUGENE,,OR,"97401-2176",US,"484-1132",,,2013-01-01 11:00:00,2013-01-01 23:59:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2822","545 SW Powerhouse Dr",,,BEND,,OR,"97702-1293",US,"318-7335",,,2013-01-01 11:00:00,2013-01-01 23:59:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2906","58A West Towne Mall",,,MADISON,,WI,"53719",US,"833-8558",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2907","401 WEST NORTH SHORE DRIVE",,,GLENDALE,,WI,"53217",US,"963-4547",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2909","4800 Golf Road",,,EAU CLAIRE,,WI,"54701",US,"834-6556",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2910","3800 STATE ROAD 16",,,LA CROSSE,,WI,"54601-1826",US,"783-0930",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2914",B 236 WAUSAU CENTER MALL,,,WAUSAU,,WI,"54403",US,"842-3823",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2915","431A BAY PARK SQ",,,GREEN BAY,,WI,"54304-5104",US,"592-9329",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2916","341 State Street",,,MADISON,,WI,"53703",US,"257-1566",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2918","70 Worcester Providence Turnpike",,,MILLBURY,,MA,"01527",US,"581-9057",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"2919","3100 MAIN STREET",,,MAUMEE,,OH,"43537",US,"878-0399",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3001","6600 Menaul Boulevard NE",,,ALBUQUERQUE,,NM,"87110",US,"883-4646",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3003","10000 COORS BYPASS NW",,,ALBUQUERQUE,,NM,"87114",US,"890-6351",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3006","4250 CERRILLOS RD",,,SANTA FE,,NM,"87507",US,"471-2326",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3013","12558 North MAINSTREET",,,RANCHO CUCAMONGA,,CA,"91739",US,"463-6300",,,2013-01-01 11:00:00,2013-01-01 23:59:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3104","7875 Montgomery Road",,,CINCINNATI,,OH,"45236",US,"984-5300",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3112","2659 EDMONDSON RD",,,CINCINNATI,,OH,"45209",US,"531-2427",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3113","1088 Florence Mall",,,FLORENCE,,KY,"41042",US,"525-9630",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3201","216 Eastview Mall",,,VICTOR,,NY,"14564",US,"223-8384",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3203","541 MIRACLE MILE DR",,,ROCHESTER,,NY,"14623",US,"427-0350",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3356","5043 Tuttle Crossing  Blvd.",,,DUBLIN,,OH,"43016",US,"336-7940",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3361","1500 Polaris Parkway",,,COLUMBUS,,OH,"43240",US,"885-3129",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3402","5870 E BROADWAY BLVD",,,TUCSON,,AZ,"85711",US,"790-1731",,,2013-01-01 11:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3403","4500 N ORACLE RD",,,TUCSON,,AZ,"85705",US,"293-8265",,,2013-01-01 11:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3701","3265 W MARKET ST",,,FAIRLAWN,,OH,"44333",US,"867-3348",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"3703","98 North Main St.",,,HUDSON,,OH,"44236",US,"342-8442",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4000","2223 N. West Shore Blvd",,,TAMPA,,FL,"33607",US,"870-1260",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4013","3501 S TAMIAMI TRL",,,SARASOTA,,FL,"34239",US,"951-6115",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4103","3300 Chambers Road So.",,,HORSEHEADS,,NY,"14845",US,"796-9457",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4108","40 CATHERWOOD RD",,,ITHACA,,NY,"14850-1056",US,"257-8628",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4109","1 SANGERTOWN SQ",,,NEW HARTFORD,,NY,"13413-1518",US,"733-0234",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4120","21182 SALMON RUN MALL LOOP W",,,WATERTOWN,,NY,"13601",US,"785-1028",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4204","7900 SHELBYVILLE RD",,,LOUISVILLE,,KY,"40222",US,"423-1012",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4209","4160 SUMMIT PLAZA DR",,,LOUISVILLE,,KY,"40241-8104",US,"412-0235",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4225","3401 Nicholasville Road",,,LEXINGTON,,KY,"40503",US,"271-9062",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4250","5101 Hinkleville Road",,,PADUCAH,,KY,"42001",US,"443-0249",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4251","2625 Scottsville Road",,,BOWLING GREEN,,KY,"42104",US,"796-1766",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4304","10300 SOUTHSIDE BLVD",,,JACKSONVILLE,,FL,"32256-0737",US,"363-3032",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4320","6655 W NEWBERRY RD",,,GAINESVILLE,,FL,"32605-4310",US,"332-4743",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4401","451 E ALTAMONTE DR",,,ALTAMONTE SPRINGS,,FL,"32701",US,"831-6880",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4410","3100 SW COLLEGE RD",,,OCALA,,FL,"34474",US,"861-9682",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4524","1401 West Esplanade Avenue",,,KENNER,,LA,"70065",US,"464-6556",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4526","1 POYDRAS ST",,,NEW ORLEANS,,LA,"70130",US,"529-4962",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4527","3301 Veterans Memorial Boulevard",,,METAIRIE,,LA,"70002",US,"835-3807",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4530","5725 JOHNSON ST",,,LAFAYETTE,,LA,"70503",US,"989-2505",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4533","6401 BLUEBONNET BLVD",,,BATON ROUGE,,LA,"70809",US,"761-0400",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4534","1133 SAINT VINCENT AVE",,,SHREVEPORT,,LA,"71104-4153",US,"227-8988",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4535","3414 Hwy 190",,,MANDEVILLE,,LA,"70471",US,"727-2686",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4538","68 SOUTH MAIN STREET",,,SALK LAKE CITY,,UT,"84101",US,"364-4019",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4720","7804 ABERCORN ST",,,SAVANNAH,,GA,"31406-3503",US,"355-9446",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4811","800A FRIENDLY CENTER RD",,,GREENSBORO,,NC,"27408-7807",US,"292-3797",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4813","8022 Providence Road",,,CHARLOTTE,,NC,"28277",US,"540-7321",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4817","8701 Townley Road",,,HUNTERSVILLE,,NC,"28078-1804",US,"896-2328",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"4901","5800 PEACH ST",,,ERIE,,PA,"16565-1601",US,"864-4938",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5003","1701 McFarland Blvd. East",,,TUSCALOOSA,,AL,"35404",US,"507-0439",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5004","240 Summit Blvd",,,BIRMINGHAM,,AL,"35243",US,"298-0363",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5026","3299 Bel Air Mall",,,MOBILE,,AL,"36606",US,"476-3606",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5027","123 North College Street",,,AUBURN,,AL,"36830-4705",US,"826-9917",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5028","900 Commons Drive",,,DOTHAN,,AL,"36303",US,"673-2122",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5030","7064 Eastchase Pkwy",,,MONTGOMERY,,AL,"36117-6867",US,"395-5703",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5052","301 Cox Creek Pkwy.",,,FLORENCE,,AL,"35630",US,"765-0372",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5053","2000 E. RIO SALADO PARKWAY",,,TEMPE,,AZ,"85281",US,"894-5397",,,2013-01-01 11:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5054","5959 TRIANGLE TOWN BOULEVARD",,,RALEIGH,,NC,"27616",US,"792-0526",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5055","6205 SOUTH MAIN STREET",,,AURORA,,CO,"80016",US,"690-9552",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5102","7401 MARKET ST",,,YOUNGSTOWN,,OH,"44512",US,"758-0958",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:30,ORDR-2098,2013-01-31 02:16:30
"5205","1451 CORAL RIDGE AVE",,,CORALVILLE,,IA,"52241-2802",US,"625-2580",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:31,ORDR-2098,2013-01-31 02:16:31
"5208","555 John F. Kennedy Road",,,DUBUQUE,,IA,"52002",US,"556-4176",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:31,ORDR-2098,2013-01-31 02:16:31
"5209","2801 Grand Ave",,,AMES,,IA,"50010",US,"232-1731",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:31,ORDR-2098,2013-01-31 02:16:31
"5251","3001 SO 144th St.",,,OMAHA,,NE,"68144",US,"330-6807",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:31,ORDR-2098,2013-01-31 02:16:31
"5253","2910 Pine Lake Rd",,,LINCOLN,,NE,"68516-6015",US,"420-9090",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:31,ORDR-2098,2013-01-31 02:16:31
"5257","5003 N 2ND AVE",,,KEARNEY,,NE,"68847",US,"338-1700",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:31,ORDR-2098,2013-01-31 02:16:31
"8538","301 SOUTH HILLS VILLAGE SPACE #1345",,,PITTSBURGH,,PA,"15241",US,"851-5154",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
"8540","701 LYNNHAVEN PARKWAY SPACE #D9",,,VIRGINIA BEACH,,VA,"23452",US,"631-2877",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
"8541","1232 BELK DR",,,MOUNT PLEASANT,,SC,"29464",US,"881-0185",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
"8542","320 WEST 5TH AVENUE SPACE #D30",,,ANCHORAGE,,AK,"99501",US,"277-9955",,,2013-01-01 12:00:00,2013-01-01 01:00:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
"8543","1300 South State Street",,,OREM,,UT,"84097",US,"802-7780",,,2013-01-01 10:00:00,2013-01-01 23:00:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
"8547","5870 EAST BROADWAY BLVD. SPACE #224",,,TUCSON,,AZ,"85711",US,"790-0072",,,2013-01-01 11:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
"8552","1551 VALLEY WEST DRIVE",,,WEST DES MOINES,,IA,"50266",US,"225-2445",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
"8554","2150 HIGHWAY 35 SPACE #E14-16",,,SEA GIRT,,NJ,"08750",US,"974-7720",,,2013-01-01 08:00:00,2013-01-01 21:00:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
"8556","1800 GALLERIA BLVD",,,FRANKLIN,,TN,"37067",US,"771-0389",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
"8557","550 DEEP VALLEY DR",,,ROLLING HILLS ESTATE,,CA,"90274",US,"265-2537",,,2013-01-01 11:00:00,2013-01-01 23:59:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
"8558","3699 McKinney Ave.",,,DALLAS,,TX,"75204",US,"559-0182",,,2013-01-01 09:00:00,2013-01-01 22:00:00,ORDR-2098,2013-01-31 02:16:28,ORDR-2098,2013-01-31 02:16:28
